Bought Item,Confidence,Expected To Be Bought,Lift,Support,_id
Mint Sauce,0.15037593984962405,Onion Chutney,6.12336311904381,0.016421586922445323,308
Onion Chutney,0.10368217054263566,Mint Sauce,5.91076612238166,0.007986862730462044,309
Special Fried Rice,0.5584415584415585,Onion Chutney,7.249458874458876,0.0032096738075688587,310
Spicy Papadum,0.1487964989059081,Onion Chutney,4.152972283005106,0.005075763230574009,311
Plain Papadum,0.37272727272727274,Mint Sauce,3.413142360032312,0.003060386653728447,312
Mint Sauce,0.13807245386192754,Peshwari Naan,3.4901069139400818,0.015078002537881616,313
Red Sauce,0.14135338345864662,Mint Sauce,6.962173816895179,0.007016496230499366,314
Plain Papadum,0.14293659621802002,Pilau Rice,3.078652057126711,0.038366798536985894,315
Mint Sauce,0.11278195488721804,Pilau Rice,5.1922331602201375,0.012316190191833993,316
Pilau Rice,0.3313253012048193,Mint Sauce,3.0340157622973094,0.004105396730611331,317
Red Sauce,0.11578947368421051,Mint Sauce,3.6585650446871893,0.005747555422855863,318
Mint Sauce,0.21189336978810663,Red Sauce,5.599083777221429,0.023139508845263865,319
Mint Sauce,0.13328776486671223,Plain Papadum,4.2114532686776975,0.014555497499440174,320
Mint Sauce,0.9032258064516129,Plain Papadum,3.3649933617998493,0.004180040307531537,321
Plain Papadum,0.3652173913043478,Mint Sauce,3.344372789681714,0.0031350302306486525,322
Special Fried Rice,0.8311688311688313,Plain Papadum,3.096543056498563,0.004777188922893185,323
Spicy Papadum,0.345679012345679,Mint Sauce,3.165455726859235,0.006270060461297305,324
Red Sauce,0.10676691729323307,Mint Sauce,5.145166874019581,0.005299693961334627,325
Red Sauce,0.14586466165413534,Mint Sauce,8.315527115661494,0.007240426961259983,326
Spicy Papadum,0.10940919037199125,Mint Sauce,4.082882795023862,0.003732178846010301,327
Mixed Starter,0.8541666666666667,Plain Papadum,3.1822221449758996,0.003060386653728447,328
Mushroom Bhajee,0.18126888217522658,Onion Chutney,3.1094228098610888,0.004478614615212361,329
Onion Chutney,0.12790697674418605,Mushroom Rice,3.4617571059431524,0.009852952153467194,330
Onion Chutney,0.3552631578947368,Red Sauce,7.15708349821923,0.004030753153691125,331
Onion Chutney,0.3187984496124031,Red Sauce,6.422470420236638,0.02455773680674778,332
Onion Chutney,0.17151162790697674,None,5.027880260546537,0.013211913114876465,333
Prawn Puree,0.136,None,7.8534137931034484,0.0038068224229305067,334
Red Sauce,0.15789473684210525,None,4.628699758148105,0.007837575576621632,335
Onion Chutney,0.2364341085271318,Onion Bhajee,3.5589974740876227,0.018213032768530268,336
Onion Chutney,0.1182170542635659,Onion Bhajee,8.469272064005306,0.009106516384265134,337
Onion Bhajee,0.24137931034482757,Onion Chutney,3.1334870355519913,0.004702545345972979,338
Onion Rice,0.21991701244813278,Onion Bhajee,3.310368781761387,0.0039561095767709185,339
Red Sauce,0.24360902255639097,Onion Bhajee,3.667000084480865,0.012092259461073375,340
Onion Bhajee,0.32085561497326204,Saag Aloo,3.6000859914545997,0.004478614615212361,341
Onion Chutney,0.12306201550387597,Peshwari Naan,3.110682682463069,0.009479734268866164,342
Red Sauce,0.10526315789473684,Onion Chutney,10.293507491356127,0.0052250503844144215,343
Onion Chutney,0.831353919239905,Plain Papadum,3.0972326073573435,0.026125251922072105,344
Onion Chutney,0.14050387596899225,Pilau Rice,6.468489437651509,0.010823318653429873,345
Spicy Papadum,0.12035010940919037,Onion Chutney,3.8297634578501745,0.004105396730611331,346
Red Sauce,0.118796992481203,Onion Chutney,6.121243493348756,0.005896842576696275,347
Onion Chutney,0.2180232558139535,Plain Rice,3.858464409695555,0.016794804807046353,348
Onion Chutney,0.25290697674418605,Red Sauce,6.682829916058896,0.01948197357617377,349
Onion Chutney,0.12790697674418605,Plain Papadum,4.041438130759105,0.009852952153467194,350
Onion Chutney,0.8703703703703705,Plain Papadum,3.24258950273967,0.003508248115249683,351
Spicy Papadum,0.2962962962962963,Onion Chutney,3.8463967843812803,0.005374337538254833,352
Red Sauce,0.12180451127819548,Onion Chutney,5.083535942660389,0.0060461297305366875,353
Spicy Papadum,0.21444201312910283,Onion Chutney,8.949780840780656,0.0073150705381801896,354
Red Sauce,0.118796992481203,Onion Chutney,11.449807973170335,0.005896842576696275,355
Red Sauce,0.10225563909774435,Onion Chutney,7.7396542202965035,0.005075763230574009,356
Red Sauce,0.1518796992481203,Peshwari Naan,3.8391176053340903,0.007539001268940808,357
Pilau Rice,0.879725085910653,Plain Papadum,3.277440760830094,0.01910875569157274,358
Red Sauce,0.17293233082706766,Plain Papadum,5.464090651156193,0.008584011345823692,359
Spicy Papadum,0.12035010940919037,Red Sauce,3.1801388870905787,0.004105396730611331,360
Prawn Puree,0.11733333333333335,Plain Rice,20.958862222222223,0.003284317384489065,361
Plain Rice,0.2608695652173913,Spicy Papadum,7.647416991722957,0.0031350302306486525,362
Aloo Chaat,0.221830985915493,Onion Bhajee,8.792513959496626,0.004702545345972979,363
Mango Chutney,0.46938775510204084,Onion Chutney,6.093398987501978,0.0034336045383294767,364
Aloo Gobi,0.5945945945945946,Mushroom Rice,5.486076986076986,0.003284317384489065,365
Aloo Gobi,0.34355828220858897,Mint Sauce,3.1460357530748233,0.004180040307531537,366
Onion Bhajee,0.4444444444444444,Mushroom Rice,4.100704009794919,0.0035828916921698886,367
Aloo Gobi,0.267515923566879,Tandoori Roti,7.894076713712505,0.0031350302306486525,368
Aloo Gobi,0.3006134969325153,Onion Chutney,3.902440909307081,0.0036575352690900948,369
Mango Chutney,0.11547911547911549,Butter Chicken,4.911345111345112,0.003508248115249683,370
Bombay Aloo,0.3081761006289308,Plain Rice,4.522053910323971,0.0036575352690900948,371
Bombay Aloo,0.271523178807947,French Fries,6.941977149790202,0.003060386653728447,372
Chicken Shashlick,0.15014164305949007,Bombay Aloo,28.330247775605475,0.0039561095767709185,373
Chicken Shashlick,0.13597733711048157,Mango Chutney,4.47589283849907,0.0035828916921698886,374
Bombay Aloo,0.11510791366906474,Plain Naan,4.24821134827675,0.0035828916921698886,375
Bombay Aloo,0.18055555555555555,Chicken Tikka Masala,3.016088251593239,0.004851832499813391,376
Bombay Aloo,0.14868105515587532,Pilau Rice,3.2441043907544977,0.004627901769052773,377
Mango Chutney,0.14250614250614252,Chicken Tikka Masala,5.802902100774442,0.004329327461371949,378
Mango Chutney,0.12530712530712532,Onion Chutney,9.760113707788127,0.0038068224229305067,379
Bombay Aloo,0.10220125786163521,Mango Chutney,3.009209344115004,0.004851832499813391,380
Mango Chutney,0.20884520884520885,Chicken Tikka Masala,3.4886524475053156,0.006344704038217511,381
Bombay Aloo,0.11510791366906474,Onion Chutney,3.2127098321342924,0.0035828916921698886,382
Bombay Aloo,0.1510791366906475,Pilau Rice,3.254030858914155,0.004702545345972979,383
Bombay Aloo,0.15587529976019185,Mint Sauce,4.925144789828515,0.004851832499813391,384
Bombay Aloo,0.34191176470588236,Chicken Tikka Masala,5.711461236614347,0.00694185265357916,385
Bombay Aloo,0.1606714628297362,Onion Bhajee,3.0147277136274173,0.005001119653653803,386
Bombay Aloo,0.10311750599520383,Onion Chutney,5.313327799299023,0.0032096738075688587,387
Onion Chutney,0.3021978021978022,Chicken Tikka Masala,5.048059795566029,0.004105396730611331,388
Bombay Aloo,0.12470023980815348,Pilau Rice,3.9776407445472195,0.003881465999850713,389
Bombay Aloo,0.2853717026378897,Plain Naan,3.3654266727463105,0.008882585653504516,390
Bombay Aloo,0.1320754716981132,Chicken Tikka Masala,3.7172586015538287,0.006270060461297305,391
Dhansak,0.125,Bombay Aloo,3.0119154676258995,0.003508248115249683,392
Bombay Aloo,0.10611510791366906,Mango Chutney,3.070462420560312,0.004403971038292155,393
Bombay Aloo,0.20588235294117646,Garlic Naan,3.8738846662260404,0.004180040307531537,394
Plain Naan,0.12947658402203857,Bombay Aloo,3.119780208890739,0.003508248115249683,395
Mango Chutney,0.11302211302211303,Plain Papadum,3.5795679625466863,0.0034336045383294767,396
Lime Pickle,0.13150684931506848,Mango Chutney,4.328740197233348,0.0035828916921698886,397
Lime Pickle,0.11232876712328768,Mango Chutney,5.636211584834026,0.003060386653728447,398
Lime Pickle,0.13972602739726028,Bombay Aloo,3.3667438651818276,0.0038068224229305067,399
Mint Sauce,0.10526315789473682,Mango Chutney,3.4648907280486223,0.011495110845711726,400
Mango Chutney,0.12776412776412777,Onion Bhajee,4.576620373411817,0.003881465999850713,401
Mango Chutney,0.2113022113022113,Onion Chutney,5.89753276003276,0.006419347615137717,402
Mango Chutney,0.2186732186732187,Pilau Rice,4.709911753320114,0.006643278345898336,403
Mango Chutney,0.18673218673218675,Mint Sauce,5.900120532196005,0.0056729118459356576,404
Mango Chutney,0.35135135135135137,Mint Sauce,4.346310299218887,0.01067403149958946,405
Mango Chutney,0.11547911547911549,Red Sauce,4.309397521096686,0.003508248115249683,406
Onion Chutney,0.1298449612403101,Mango Chutney,4.27403672171114,0.010002239307307606,407
Mango Chutney,0.12904784920251328,Bombay Aloo,3.1094497046152347,0.019929835037695007,408
Red Sauce,0.10827067669172931,Mango Chutney,3.5638876059928686,0.005374337538254833,409
Mango Chutney,0.13513513513513514,Onion Chutney,6.1162344777209645,0.004105396730611331,410
Mango Chutney,0.21375921375921378,Onion Bhajee,3.217676614305828,0.0064939911920579236,411
Mango Chutney,0.1769041769041769,Onion Chutney,5.629418665048118,0.005374337538254833,412
Mango Chutney,0.16707616707616707,Onion Chutney,8.608920808920809,0.005075763230574009,413
Onion Chutney,0.10465116279069767,Mango Chutney,5.2509798798014105,0.00806150630738225,414
Mango Chutney,0.11302211302211303,Onion Chutney,4.71700077307554,0.0034336045383294767,415
Mango Chutney,0.11056511056511056,Onion Chutney,4.502251629911204,0.0033589609614092706,416
Mango Chutney,0.4004914004914005,Pilau Rice,3.005816970522853,0.01216690303799358,417
Mango Chutney,0.10565110565110565,Pilau Rice,4.863944544356915,0.0032096738075688587,418
Mango Chutney,0.3046683046683047,Plain Naan,3.5929940824307027,0.009255803538105546,419
Bombay Aloo,0.16348773841961853,Mango Chutney,3.1289217594394705,0.004478614615212361,420
Bombay Aloo,0.11870503597122302,Mango Chutney,3.888242950871576,0.004926476076733597,421
Mango Chutney,0.13513513513513514,Red Sauce,3.5708193400501096,0.004105396730611331,422
Masala Sauce,0.2380952380952381,Pilau Rice,3.6454421768707483,0.003732178846010301,423
Masala Sauce,0.20476190476190476,Bombay Aloo,4.313200059898173,0.0032096738075688587,424
Masala Sauce,0.2380952380952381,Bombay Aloo,5.7369818430969515,0.003732178846010301,425
Bombay Aloo,0.17279411764705882,Mushroom Rice,4.676611705288176,0.003508248115249683,426
Onion Chutney,0.1075581395348837,Bombay Aloo,5.297633806429547,0.008285437038142867,427
Mint Sauce,0.15174299384825699,Bombay Aloo,3.656296562203415,0.016570874076285734,428
Bombay Aloo,0.23529411764705885,Red Sauce,4.7402034498009735,0.004777188922893185,429
Bombay Aloo,0.2573529411764706,Onion Bhajee,3.873884666226041,0.0052250503844144215,430
Bombay Aloo,0.22058823529411764,Onion Chutney,7.019526337851055,0.004478614615212361,431
Bombay Aloo,0.19852941176470587,Onion Chutney,10.229609728506787,0.004030753153691125,432
Onion Chutney,0.10077519379844961,Bombay Aloo,6.08146518611635,0.007762931999701426,433
Bombay Aloo,0.48161764705882354,Pilau Rice,3.614695584116,0.009778308576546988,434
Bombay Aloo,0.3860294117647059,Plain Naan,4.5524965047638775,0.007837575576621632,435
Bombay Aloo,0.1801470588235294,Plain Rice,3.188150788717072,0.0036575352690900948,436
Bombay Aloo,0.22058823529411764,Red Sauce,5.828837452140619,0.004478614615212361,437
Plain Naan,0.40740740740740744,Bombay Aloo,3.115317943514291,0.003284317384489065,438
Bombay Aloo,0.20081967213114754,Onion Bhajee,3.7680408228865314,0.0036575352690900948,439
Paratha,0.10991957104557641,Bombay Aloo,3.618163374195546,0.003060386653728447,440
Onion Chutney,0.1385658914728682,Bombay Aloo,3.3387900145000278,0.01067403149958946,441
Onion Chutney,0.3131868131868132,Red Sauce,6.309419152276295,0.004254683884451743,442
Red Sauce,0.13383458646616542,Bombay Aloo,3.224787688646076,0.006643278345898336,443
Bombay Aloo,0.11547911547911549,Onion Chutney,3.6747594063508555,0.003508248115249683,444
Onion Chutney,0.27472527472527475,Onion Bhajee,4.135387084825287,0.003732178846010301,445
Bombay Aloo,0.24444444444444446,Pilau Rice,3.077840434419382,0.003284317384489065,446
Onion Chutney,0.4340659340659341,Pilau Rice,3.257804660325669,0.005896842576696275,447
Onion Chutney,0.35714285714285715,Plain Naan,4.211833501006037,0.004851832499813391,448
Onion Chutney,0.27472527472527475,Plain Rice,4.861947827601725,0.003732178846010301,449
Onion Chutney,0.24725274725274723,Red Sauce,6.533422199102672,0.0033589609614092706,450
Bombay Aloo,0.12735849056603774,Pilau Rice,4.062432614555256,0.0060461297305366875,451
Bombay Aloo,0.10071942446043167,Pilau Rice,4.636900788647433,0.004180040307531537,452
Garlic Naan,0.15384615384615383,Mango Chutney,3.5232084155161076,0.0034336045383294767,453
Mango Chutney,0.2596685082872928,Pilau Rice,3.188615037144695,0.003508248115249683,454
Mango Chutney,0.3259668508287292,Garlic Naan,6.133395927742255,0.004403971038292155,455
Onion Chutney,0.27748691099476436,Butter Chicken,3.7933593332621003,0.0039561095767709185,456
Onion Chutney,0.4247787610619469,Garlic Naan,7.99264194093666,0.0035828916921698886,457
Mango Chutney,0.49171270718232046,Mint Sauce,4.502717114232089,0.006643278345898336,458
Mango Chutney,0.27624309392265195,Onion Chutney,7.7100598526703505,0.003732178846010301,459
Mango Chutney,0.26519337016574585,Pilau Rice,5.7118900001776485,0.0035828916921698886,460
Mango Chutney,0.43093922651933697,Mint Sauce,5.330833626666258,0.005822198999776069,461
Mango Chutney,0.4861878453038674,Onion Chutney,6.311490856139449,0.00656863476897813,462
Mango Chutney,0.8287292817679558,None,3.0874544460081492,0.011196536538030903,463
Mango Chutney,0.30939226519337015,Onion Chutney,9.845435099276912,0.004180040307531537,464
Mango Chutney,0.45856353591160215,Onion Chutney,7.866038016143065,0.006195416884377099,465
Mango Chutney,0.5414364640883977,Pilau Rice,4.063655075289784,0.0073150705381801896,466
Mango Chutney,0.287292817679558,Plain Naan,3.388082639483309,0.003881465999850713,467
Mint Sauce,0.33116883116883117,Mushroom Rice,3.0555570462595254,0.0038068224229305067,468
Mint Sauce,0.30519480519480524,Mushroom Rice,8.259989505444052,0.003508248115249683,469
Mint Sauce,0.4415584415584416,Onion Chutney,5.7321302728279475,0.005075763230574009,470
Mint Sauce,0.8116883116883117,None,3.0239678286118776,0.009330447115025751,471
Mint Sauce,0.3961038961038961,Onion Chutney,6.794627267738663,0.004553258192132567,472
Butter Chicken,0.19047619047619047,Pilau Rice,4.102587658857755,0.004478614615212361,473
Mint Sauce,0.33766233766233766,Plain Naan,3.9820971282238893,0.003881465999850713,474
Onion Chutney,0.10077519379844961,Butter Chicken,4.285984988310569,0.007762931999701426,475
Onion Chutney,0.6371681415929203,Pilau Rice,4.782152152896557,0.005374337538254833,476
Cauliflower Bhajee,0.24056603773584906,None,44.14881106229,0.0038068224229305067,477
Plain Naan,0.15302491103202848,French Fries,3.912356360870392,0.0032096738075688587,478
Mango Chutney,0.41954022988505746,Mint Sauce,3.8418184960834685,0.005448981115175039,479
Mango Chutney,0.27011494252873564,Onion Chutney,7.539020593869732,0.003508248115249683,480
Mango Chutney,0.3505747126436781,Mint Sauce,4.336703070440771,0.004553258192132567,481
Mango Chutney,0.235632183908046,Mint Sauce,8.793215509237026,0.003060386653728447,482
Mango Chutney,0.44827586206896547,Onion Chutney,5.819333066025126,0.005822198999776069,483
Mango Chutney,0.29310344827586204,Red Sauce,5.9048224008296595,0.0038068224229305067,484
Mango Chutney,0.29310344827586204,None,3.2886992433431526,0.0038068224229305067,485
Mango Chutney,0.27011494252873564,Pilau Rice,8.595557921751713,0.003508248115249683,486
Mango Chutney,0.3793103448275862,Onion Chutney,6.506556580864497,0.004926476076733597,487
Mango Chutney,0.42528735632183906,Pilau Rice,3.191918606523069,0.005523624692095245,488
Mango Chutney,0.27011494252873564,Red Sauce,7.137534290054184,0.003508248115249683,489
Mango Chutney,0.26436781609195403,Plain Papadum,8.353150075905445,0.0034336045383294767,490
Mint Sauce,0.5,Onion Chutney,6.490794573643411,0.005374337538254833,491
Mint Sauce,0.3888888888888889,Red Sauce,7.834502923976608,0.004180040307531537,492
Mint Sauce,0.3263888888888889,None,3.662170807742416,0.003508248115249683,493
Mint Sauce,0.3055555555555556,Onion Bhajee,4.599469413233458,0.003284317384489065,494
Mint Sauce,0.40277777777777785,Onion Chutney,6.909108692559398,0.004329327461371949,495
Plain Papadum,0.1495601173020528,Pilau Rice,3.22131333037878,0.0038068224229305067,496
Mint Sauce,0.375,Red Sauce,9.909023668639053,0.004030753153691125,497
Mint Sauce,0.28472222222222227,Plain Papadum,8.996282101677151,0.003060386653728447,498
Onion Bhajee,0.25257731958762886,Onion Chutney,3.278854990809558,0.0036575352690900948,499
Onion Chutney,0.12112403100775193,None,4.758647048125668,0.009330447115025751,500
Plain Rice,0.32713754646840154,Onion Chutney,4.24676522290424,0.00656863476897813,501
Onion Chutney,0.3351648351648352,Red Sauce,6.752185408576386,0.004553258192132567,502
Spicy Papadum,0.13129102844638948,Onion Chutney,9.664318176353186,0.004478614615212361,503
Red Sauce,0.11729323308270675,None,4.608144995920887,0.005822198999776069,504
Plain Rice,0.16728624535315986,Red Sauce,3.370126058641026,0.0033589609614092706,505
Spicy Papadum,0.1159737417943107,Plain Rice,5.775837244677994,0.0039561095767709185,506
Onion Bhajee,0.21134020618556704,Onion Chutney,3.625255751943715,0.003060386653728447,507
Plain Papadum,0.1436950146627566,Onion Chutney,4.572641594862115,0.0036575352690900948,508
Onion Chutney,0.2857142857142857,Plain Rice,5.0564257407057935,0.003881465999850713,509
Onion Chutney,0.2857142857142857,Red Sauce,7.549732318963088,0.003881465999850713,510
Spicy Papadum,0.10065645514223194,Onion Chutney,15.323801472050924,0.0034336045383294767,511
Chicken Chaat,0.8378378378378378,None,3.12138863000932,0.004627901769052773,512
Chicken Pakora,0.46601941747572817,Mango Chutney,3.017526406922344,0.0035828916921698886,513
Chicken Shashlick,0.47321428571428564,Mango Chutney,3.064113961195884,0.0039561095767709185,514
Chicken Shashlick,0.11898016997167138,Onion Chutney,3.3207861189801697,0.0031350302306486525,515
Chicken Shashlick,0.46428571428571425,Mint Sauce,4.251562347427009,0.003881465999850713,516
Chicken Shashlick,0.1161473087818697,Onion Chutney,3.7314760089945045,0.003060386653728447,517
Onion Chutney,0.9375,None,3.4926828420467184,0.0033589609614092706,518
Chicken Shashlick,0.11898016997167138,Red Sauce,3.1439395209279715,0.0031350302306486525,519
Mango Chutney,0.4137931034482758,Mint Sauce,3.789190845452188,0.0035828916921698886,520
Chicken Tikka,0.3485714285714286,Mint Sauce,3.191942193145201,0.004553258192132567,521
Onion Chutney,0.891304347826087,None,3.320579629540069,0.003060386653728447,522
Pilau Rice,0.2,Onion Bhajee,3.7526610644257703,0.003284317384489065,523
Chicken Tikka Masala,0.4117647058823529,Pilau Rice,3.1886773206392385,0.0036575352690900948,524
Mango Chutney,0.38281249999999994,Mint Sauce,3.505494916267942,0.0036575352690900948,525
Mango Chutney,0.34375,Mint Sauce,4.252279547553093,0.003284317384489065,526
Mango Chutney,0.453125,Pilau Rice,3.4008490896358543,0.004329327461371949,527
Mango Chutney,0.390625,Plain Naan,4.606692891725352,0.003732178846010301,528
Mint Sauce,0.39622641509433965,Onion Chutney,5.1436485300570425,0.0031350302306486525,529
Mint Sauce,0.4150943396226416,Pilau Rice,3.115416732730829,0.003284317384489065,530
Onion Chutney,0.8358208955223881,None,3.113874454202846,0.004180040307531537,531
Plain Papadum,0.1626984126984127,Red Sauce,3.2777002028881728,0.003060386653728447,532
Plain Papadum,0.25396825396825395,Pilau Rice,3.197756295500656,0.004777188922893185,533
Plain Papadum,0.1626984126984127,Onion Bhajee,3.052759992886043,0.003060386653728447,534
Plain Rice,0.2611464968152866,Plain Naan,3.079735579079573,0.003060386653728447,535
Chicken Tikka Biryani,0.5257731958762887,Mango Chutney,3.4044386201810726,0.0038068224229305067,536
Chicken Tikka Garlic,0.20398009950248758,Mango Chutney,4.959566956506036,0.003060386653728447,537
Chicken Tikka Garlic,0.25870646766169153,Mango Chutney,5.924599226091764,0.003881465999850713,538
Mango Chutney,0.9523809523809523,None,3.548122252237936,0.004478614615212361,539
Chicken Tikka Garlic,0.2537313432835821,Mango Chutney,6.895007720020587,0.0038068224229305067,540
Mint Sauce,0.9347826086956522,None,3.482559123663975,0.0032096738075688587,541
Chicken Tikka Garlic,0.22885572139303484,Onion Bhajee,3.4449214601151543,0.0034336045383294767,542
Chicken Tikka Garlic,0.3482587064676617,Onion Chutney,5.973907670355011,0.0052250503844144215,543
Mango Chutney,0.5657894736842105,Pilau Rice,4.246432257113372,0.0032096738075688587,544
Chicken Tikka Jalfrezi,0.11587982832618025,Onion Chutney,3.687510831557807,0.004030753153691125,545
Chicken Tikka Jalfrezi,0.33727810650887574,Onion Chutney,4.3784058070730705,0.004254683884451743,546
Madras,0.21134020618556704,Mushroom Rice,7.714781314081857,0.003060386653728447,547
Madras,0.21134020618556704,Garlic Naan,3.9765796941966873,0.003060386653728447,548
Chicken Tikka Masala,0.1337386018237082,Mango Chutney,3.869753884734814,0.003284317384489065,549
Mango Chutney,0.18241758241758238,Garlic Naan,3.4323712804049875,0.006195416884377099,550
Chicken Tikka Masala,0.1458966565349544,Mushroom Rice,5.325824271386333,0.0035828916921698886,551
Chicken Tikka Masala,0.2887537993920973,Garlic Naan,5.433194733786414,0.007091139807419572,552
Chicken Tikka Masala,0.10073260073260074,Pilau Rice,3.844771088360832,0.004105396730611331,553
Mango Chutney,0.12087912087912087,Plain Papadum,3.828410360325254,0.004105396730611331,554
Chicken Tikka Masala,0.16030534351145037,Pilau Rice,5.113358778625954,0.0031350302306486525,555
Plain Naan,0.14642857142857144,Chicken Tikka Masala,4.121225990396159,0.003060386653728447,556
Korma,0.84,Plain Papadum,3.1294438264738598,0.0031350302306486525,557
Korma,0.28426395939086296,None,3.1895178090112157,0.004180040307531537,558
Korma,0.20812182741116753,Plain Rice,3.0538971761526956,0.003060386653728447,559
Chicken Tikka Masala,0.4518072289156627,Pilau Rice,3.498763841493141,0.005598268269015451,560
Chicken Tikka Masala,0.27710843373493976,Plain Naan,3.2679768369251656,0.0034336045383294767,561
Chicken Tikka Masala,0.894736842105263,None,3.333367484339324,0.0038068224229305067,562
Madras,0.24742268041237112,Mint Sauce,3.060684810235028,0.0035828916921698886,563
Mint Sauce,0.10731373889268626,Mango Chutney,3.15974101086883,0.011719041576472345,564
Mango Chutney,0.12307692307692307,Onion Bhajee,4.408720691073632,0.004180040307531537,565
Mango Chutney,0.16703296703296702,Onion Chutney,4.661959706959707,0.0056729118459356576,566
Chicken Tikka Masala,0.1337386018237082,Mango Chutney,5.238877335181926,0.003284317384489065,567
Mango Chutney,0.19999999999999998,Pilau Rice,4.307717041800643,0.006792565499738747,568
Mango Chutney,0.13846153846153847,Mint Sauce,4.374927431059507,0.004702545345972979,569
Mango Chutney,0.3142857142857143,Mint Sauce,3.8877984434771133,0.01067403149958946,570
Chicken Tikka Masala,0.1337386018237082,Mango Chutney,4.380674935531097,0.003284317384489065,571
Chicken Tikka Masala,0.12462006079027356,Mango Chutney,4.95410965699494,0.003060386653728447,572
Mango Chutney,0.14505494505494504,Mushroom Rice,3.9258608058608053,0.004926476076733597,573
Onion Chutney,0.1182170542635659,Mango Chutney,3.4807777493824004,0.009106516384265134,574
Plain Papadum,0.10261401557285874,Mango Chutney,3.0213625640210733,0.02754347988355602,575
Red Sauce,0.10526315789473684,Mango Chutney,3.099363794100636,0.0052250503844144215,576
Mango Chutney,0.13186813186813184,Onion Chutney,5.968369468369467,0.004478614615212361,577
Mango Chutney,0.25274725274725274,Onion Bhajee,3.8045561180392635,0.008584011345823692,578
Mango Chutney,0.12967032967032965,Onion Chutney,4.1263501344261435,0.004403971038292155,579
Mango Chutney,0.16043956043956042,Onion Chutney,8.26695688926458,0.005448981115175039,580
Onion Chutney,0.11143410852713179,Mango Chutney,4.045752715279091,0.008584011345823692,581
Onion Chutney,0.26162790697674415,Mango Chutney,8.56975322681526,0.0033589609614092706,582
Mango Chutney,0.15604395604395602,Peshwari Naan,3.9443790172092057,0.005299693961334627,583
Mango Chutney,0.5010989010989011,Pilau Rice,3.760908671160772,0.017018735537806973,584
Pilau Rice,0.10476190476190476,Mango Chutney,3.084604918890633,0.003284317384489065,585
Mango Chutney,0.11428571428571428,Pilau Rice,5.26146293568974,0.003881465999850713,586
Mango Chutney,0.3736263736263736,Plain Naan,4.406225816437083,0.012689408076435022,587
Chicken Tikka Masala,0.17857142857142855,Mango Chutney,3.4176020408163263,0.006344704038217511,588
Mango Chutney,0.23296703296703292,Plain Rice,4.122931757806262,0.007912219153541837,589
Mango Chutney,0.14285714285714282,Red Sauce,3.7748661594815434,0.004851832499813391,590
Mango Chutney,0.10109890109890109,Plain Papadum,3.1943914575990044,0.0034336045383294767,591
Chicken Tikka Masala,0.22188449848024316,Mushroom Rice,6.005225507353167,0.005448981115175039,592
Onion Chutney,0.1065891472868217,Chicken Tikka Masala,4.34034895501991,0.008210793461222662,593
Mint Sauce,0.18728639781271358,Chicken Tikka Masala,3.128523530544793,0.020452340076136447,594
Red Sauce,0.10676691729323307,Chicken Tikka Masala,4.347587814521105,0.005299693961334627,595
Chicken Tikka Masala,0.13677811550151975,Onion Chutney,6.190595991127905,0.0033589609614092706,596
Chicken Tikka Masala,0.24924012158054712,Onion Bhajee,3.751763942488303,0.006120773307456894,597
Chicken Tikka Masala,0.17629179331306993,Onion Chutney,5.60993148459667,0.004329327461371949,598
Chicken Tikka Masala,0.16717325227963525,Onion Chutney,8.613923310731822,0.004105396730611331,599
Chicken Tikka Masala,0.303951367781155,Onion Chutney,5.213875126970722,0.007464357692020602,600
Chicken Tikka Masala,0.17629179331306993,Peshwari Naan,4.456190858519242,0.004329327461371949,601
Chicken Tikka Masala,0.45896656534954405,Pilau Rice,3.44469191932092,0.011271180114951108,602
Chicken Tikka Masala,0.3130699088145896,Plain Naan,3.6920753242861424,0.0076882884227812195,603
Mint Sauce,0.10849056603773585,Chicken Tikka Masala,3.053462422704931,0.0034336045383294767,604
Chicken Tikka Masala,0.1884498480243161,Plain Rice,3.335089318337864,0.004627901769052773,605
Chicken Tikka Masala,0.182370820668693,Red Sauce,4.818978075933886,0.004478614615212361,606
Chicken Tikka Masala,0.12462006079027356,Plain Papadum,3.9375824396398467,0.003060386653728447,607
Mixed Starter,0.38655462184873945,Mushroom Rice,3.56657869759474,0.0034336045383294767,608
Plain Rice,0.4928571428571428,Chicken Tikka Masala,3.095549527828009,0.005150406807494215,609
Chicken Tikka Masala,0.3441295546558704,Mushroom Rice,3.1751402504991018,0.006344704038217511,610
Pilau Rice,0.13105413105413105,Chicken Tikka Masala,3.532660349561758,0.0034336045383294767,611
Chicken Tikka Masala,0.1622340425531915,Onion Bhajee,3.0440468740687763,0.004553258192132567,612
Chicken Tikka Masala,0.1227364185110664,Mushroom Rice,3.3218177753389018,0.004553258192132567,613
Onion Chutney,0.8953488372093023,None,3.3356474894585713,0.011495110845711726,614
Onion Chutney,0.26162790697674415,Red Sauce,5.270720405665325,0.0033589609614092706,615
Chicken Tikka Masala,0.8296296296296296,None,3.0908087175050465,0.008360080615063074,616
Onion Chutney,0.23837209302325582,Onion Bhajee,4.47264836167025,0.003060386653728447,617
Onion Chutney,0.41860465116279066,Onion Bhajee,6.301175855761692,0.005374337538254833,618
Chicken Tikka Masala,0.16498993963782696,Pilau Rice,3.0614546001772407,0.006120773307456894,619
